Index,Yat,Year,Month,Day,Hour,Minute,AudioName,Cont_1,Score_1,Cont_2,Score_2,Cont_3,Score_3,Cont_4,Score_4,Cont_5,Score_5,Cont_6,Score_6,Cont_7,Score_7,Cont_8,Score_8,Cont_9,Score_9,Cont_10,Score_10,AudioUrl
1,1,2020,3,1,0,0,20200301_000000.WAV,0.17,0.491573418392511,0.08,0.533493530189359,0.13,0.504712056143278,0.13,0.504712056143278,0.21,0.484313341738559,0.22,0.480073798423357,0.15,0.496921738617064,0.16,0.494909333209312,0.16,0.48958267230796,0.19,0.478776804969962,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_000000.WAV
2,1,2020,3,1,0,30,20200301_003000.WAV,0.18,0.485953886426645,0.11,0.512624503659877,0.16,0.493572259269212,0.14,0.501649231010933,0.21,0.484968893961601,0.25,0.473944210073661,0.15,0.495914515129556,0.17,0.490908938564571,0.2,0.479749221038714,0.26,0.464110866017148,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_003000.WAV
3,1,2020,3,1,1,0,20200301_010000.WAV,0.21,0.479100724460333,0.15,0.498942326888328,0.19,0.484968893961601,0.22,0.477483315544538,0.27,0.472024857754765,0.26,0.471705722250349,0.19,0.48464100700807,0.18,0.4902453569411,0.19,0.482678335409046,0.21,0.473303560365235,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_010000.WAV
4,1,2020,3,1,1,30,20200301_013000.WAV,0.46,0.438775664963483,0.3,0.462231336216,0.35,0.453560342776368,0.36,0.450807929791614,0.33,0.461606519276627,0.27,0.470113278319777,0.3,0.461606519276627,0.25,0.475228112157804,0.37,0.448375365824165,0.41,0.439072521428348,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_013000.WAV
5,1,2020,3,1,2,0,20200301_020000.WAV,0.45,0.43936957873334,0.36,0.452641009620371,0.5,0.426487266096855,0.59,0.407317196018302,0.49,0.434640686794476,0.37,0.451723539884458,0.41,0.441156147821683,0.36,0.456329560650162,0.54,0.41905324669976,0.58,0.409527007729378,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_020000.WAV
6,1,2020,3,1,2,30,20200301_023000.WAV,0.38,0.448982273465339,0.32,0.459426303650822,0.27,0.467576542504175,0.34,0.453867201908974,0.33,0.460359418027792,0.35,0.45540461449504,0.3,0.46098254692778,0.27,0.472344209172335,0.35,0.451723539884458,0.31,0.45540461449504,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_023000.WAV
7,1,2020,3,1,3,0,20200301_030000.WAV,0.52,0.428221452993402,0.33,0.457256385410294,0.45,0.436408027213905,0.49,0.428511168939079,0.38,0.452947246772288,0.38,0.451418130079468,0.44,0.436408027213905,0.3,0.466628799551475,0.44,0.437590244790927,0.44,0.435523460528677,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_030000.WAV
8,1,2020,3,1,3,30,20200301_033000.WAV,0.42,0.443849631740943,0.21,0.480398595402893,0.28,0.465368129837419,0.42,0.44085788261923,0.32,0.462544061764328,0.32,0.459426303650822,0.32,0.458495080627447,0.32,0.463170147733499,0.36,0.450198554336363,0.32,0.453560342776368,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_033000.WAV
9,1,2020,3,1,4,0,20200301_040000.WAV,0.44,0.441156147821683,0.44,0.439964296407319,0.35,0.452947246772288,0.37,0.447466542231672,0.35,0.457256385410294,0.31,0.461294427599778,0.37,0.448072219716097,0.36,0.457565745124034,0.51,0.424760102211816,0.35,0.449590002598756,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_040000.WAV
10,1,2020,3,1,4,30,20200301_043000.WAV,0.42,0.443849631740943,0.35,0.454481543137133,0.45,0.436703281838402,0.4,0.443849631740943,0.33,0.460670877117972,0.4,0.447164010578268,0.29,0.463797081154131,0.33,0.461606519276627,0.47,0.432003086993063,0.4,0.440559819073563,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_043000.WAV
11,1,2020,3,1,5,0,20200301_050000.WAV,0.54,0.424185936666908,0.4,0.446861683466193,0.46,0.434934745713579,0.43,0.439072521428348,0.36,0.45540461449504,0.36,0.454174268649076,0.37,0.447769278564789,0.32,0.462856998889113,0.35,0.450503139029634,0.45,0.432587833601577,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_050000.WAV
12,1,2020,3,1,5,30,20200301_053000.WAV,0.6,0.412306139313491,0.53,0.423039932896892,0.58,0.408696926875799,0.57,0.412585087652544,0.49,0.433173371705815,0.54,0.424760102211816,0.52,0.421611781102766,0.39,0.452029156316393,0.62,0.398327058430485,0.47,0.429091188990536,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_053000.WAV
13,1,2020,3,1,6,0,20200301_060000.WAV,0.47,0.435818116693961,0.55,0.417638553665913,0.54,0.41848679534408,0.54,0.418203856866732,0.4,0.449590002598756,0.47,0.436703281838402,0.47,0.431419130810376,0.33,0.461918822101083,0.38,0.446257642312964,0.55,0.416228636532016,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_060000.WAV
14,1,2020,3,1,6,30,20200301_063000.WAV,0.61,0.408696926875799,0.5,0.429091188990536,0.59,0.403751655392584,0.48,0.431127448794771,0.5,0.432003086993063,0.47,0.435818116693961,0.5,0.425622808058189,0.45,0.442949981475581,0.53,0.420757205310372,0.54,0.417074014608474,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_063000.WAV
15,1,2020,3,1,7,0,20200301_070000.WAV,0.68,0.392709653316058,0.57,0.41342306552615,0.65,0.38664811217056,0.64,0.394840214950661,0.6,0.411192230649364,0.62,0.406216765754401,0.58,0.409804075829295,0.59,0.418769925245253,0.63,0.394306493337006,0.63,0.398057749929828,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_070000.WAV
16,1,2020,3,1,7,30,20200301_073000.WAV,0.65,0.40048809608655,0.58,0.410081331381395,0.57,0.409804075829295,0.63,0.396982335488491,0.47,0.436703281838402,0.48,0.434346826688295,0.56,0.414262745368484,0.49,0.437294390491721,0.54,0.41679203131068,0.52,0.421326729825869,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_073000.WAV
17,1,2020,3,1,8,0,20200301_080000.WAV,0.74,0.37965166583218,0.58,0.410358774512502,0.66,0.385342816494782,0.58,0.409804075829295,0.6,0.412306139313491,0.61,0.408144474579785,0.51,0.424760102211816,0.59,0.417074014608474,0.66,0.388220304690719,0.6,0.406216765754401,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_080000.WAV
18,1,2020,3,1,8,30,20200301_083000.WAV,0.73,0.38222805741457,0.64,0.391648687583063,0.67,0.381711384168373,0.67,0.38664811217056,0.6,0.412027379571113,0.67,0.391648687583063,0.59,0.405942123031011,0.59,0.417921109683787,0.7,0.377858531507502,0.66,0.392444142737026,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_083000.WAV
19,1,2020,3,1,9,0,20200301_090000.WAV,0.25,0.471705722250349,0.25,0.472983560331344,0.18,0.488590324563228,0.15,0.498942326888328,0.2,0.485953886426645,0.13,0.504370820858788,0.2,0.482678335409046,0.11,0.509858376859466,0.21,0.478453104481213,0.14,0.493572259269212,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_090000.WAV
20,1,2020,3,1,9,30,20200301_093000.WAV,0.56,0.420757205310372,0.52,0.425910765874119,0.57,0.411192230649364,0.47,0.432587833601577,0.48,0.434934745713579,0.56,0.42047273181126,0.37,0.448982273465339,0.53,0.430544676247931,0.55,0.41594722479344,0.45,0.433759702377122,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_093000.WAV
21,1,2020,3,1,10,0,20200301_100000.WAV,0.38,0.44867871702766,0.39,0.447769278564789,0.49,0.427642608599546,0.46,0.434640686794476,0.29,0.468209440290515,0.24,0.474906810936492,0.37,0.448072219716097,0.2,0.48464100700807,0.48,0.430544676247931,0.43,0.435818116693961,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_100000.WAV
22,1,2020,3,1,10,30,20200301_103000.WAV,0.23,0.475228112157804,0.17,0.492238797640704,0.15,0.495914515129556,0.23,0.475871366882646,0.15,0.501988624986513,0.13,0.506421698664681,0.17,0.488920883452653,0.09,0.520308977471614,0.3,0.45880527838831,0.15,0.487929877104819,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_103000.WAV
23,1,2020,3,1,11,0,20200301_110000.WAV,0.2,0.480398595402893,0.24,0.474906810936492,0.28,0.465998038381655,0.27,0.465998038381655,0.23,0.479749221038714,0.2,0.484313341738559,0.33,0.456329560650162,0.19,0.486940879453309,0.28,0.464110866017148,0.22,0.472024857754765,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_110000.WAV
24,1,2020,3,1,11,30,20200301_113000.WAV,0.41,0.445353111188872,0.22,0.479100724460333,0.27,0.466313312316273,0.33,0.455712721381399,0.23,0.480073798423357,0.16,0.495914515129556,0.34,0.453867201908974,0.23,0.478776804969962,0.26,0.467892884385789,0.3,0.456947234854326,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_113000.WAV
25,1,2020,3,1,12,0,20200301_120000.WAV,0.51,0.429962691458498,0.42,0.443849631740943,0.51,0.424472922358365,0.44,0.437590244790927,0.31,0.464739072766241,0.36,0.452947246772288,0.35,0.451418130079468,0.36,0.457565745124034,0.49,0.427642608599546,0.35,0.448375365824165,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_120000.WAV
26,1,2020,3,1,12,30,20200301_123000.WAV,0.16,0.493572259269212,0.14,0.502668101950478,0.16,0.492905077526579,0.19,0.484313341738559,0.08,0.532412178394335,0.09,0.523485729899946,0.17,0.489251665983795,0.08,0.523485729899946,0.13,0.500632425247171,0.1,0.506079307492701,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_123000.WAV
27,1,2020,3,1,13,0,20200301_130000.WAV,0.54,0.424185936666908,0.39,0.447466542231672,0.45,0.435229003580113,0.5,0.427353479886591,0.48,0.435523460528677,0.28,0.46726041450097,0.35,0.452334979515068,0.28,0.470749609756731,0.41,0.441454614817355,0.52,0.421611781102766,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_130000.WAV
28,1,2020,3,1,13,30,20200301_133000.WAV,0.35,0.454174268649076,0.23,0.477160489582615,0.33,0.456638293314721,0.34,0.453253691110895,0.28,0.469477807037966,0.17,0.493906188718226,0.3,0.46098254692778,0.17,0.492238797640704,0.28,0.463170147733499,0.21,0.472983560331344,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_133000.WAV
29,1,2020,3,1,14,0,20200301_140000.WAV,0.58,0.41594722479344,0.42,0.443549545476876,0.55,0.415384971974183,0.58,0.408973433379238,0.36,0.456329560650162,0.45,0.439964296407319,0.43,0.438479009202959,0.32,0.463483508440726,0.51,0.424760102211816,0.48,0.428221452993402,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_140000.WAV
30,1,2020,3,1,14,30,20200301_143000.WAV,0.05,0.547012177527596,0.05,0.550351966650075,0.03,0.55897991797157,0.04,0.559736536665053,0.06,0.538568950341368,0.05,0.549608033462431,0.05,0.548494018765133,0.04,0.551469754918606,0.06,0.538204824446712,0.02,0.566975689462189,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_143000.WAV
31,1,2020,3,1,15,0,20200301_150000.WAV,0.56,0.419620464787251,0.49,0.432295361427257,0.48,0.429962691458498,0.49,0.429091188990536,0.37,0.453253691110895,0.49,0.433173371705815,0.43,0.438182554011079,0.36,0.457565745124034,0.44,0.436408027213905,0.42,0.437590244790927,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_150000.WAV
32,1,2020,3,1,15,30,20200301_153000.WAV,0.47,0.436998736219292,0.41,0.445353111188872,0.5,0.425910765874119,0.48,0.42967199413999,0.43,0.444450413482243,0.4,0.447466542231672,0.46,0.432880503649805,0.31,0.465682977603408,0.54,0.41679203131068,0.4,0.440559819073563,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_153000.WAV
33,1,2020,3,1,16,0,20200301_160000.WAV,0.48,0.434934745713579,0.43,0.441454614817355,0.32,0.457256385410294,0.4,0.443849631740943,0.3,0.466313312316273,0.35,0.455712721381399,0.39,0.444450413482243,0.23,0.480398595402893,0.46,0.433466437903569,0.45,0.432295361427257,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_160000.WAV
34,1,2020,3,1,16,30,20200301_163000.WAV,0.57,0.41848679534408,0.51,0.42880108089392,0.47,0.431419130810376,0.47,0.431711010165303,0.46,0.438479009202959,0.38,0.450198554336363,0.43,0.439072521428348,0.33,0.461294427599778,0.49,0.428221452993402,0.46,0.431711010165303,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_163000.WAV
35,1,2020,3,1,17,0,20200301_170000.WAV,0.06,0.538568950341368,0.14,0.503008185249668,0.1,0.516452448272021,0.07,0.536025233144853,0.11,0.517151503039633,0.07,0.534938749775817,0.14,0.501310066499258,0.07,0.533854468627942,0.09,0.518552452515241,0.09,0.512277918778035,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_170000.WAV
36,1,2020,3,1,17,30,20200301_173000.WAV,0.09,0.519605654617102,0.08,0.532052215086646,0.12,0.510548506086935,0.1,0.516103275320897,0.11,0.521013252323152,0.1,0.518552452515241,0.1,0.516103275320897,0.07,0.531692495149766,0.13,0.499617680473236,0.1,0.508480915770947,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_173000.WAV
37,1,2020,3,1,18,0,20200301_180000.WAV,0.29,0.463483508440726,0.21,0.482678335409046,0.17,0.491573418392511,0.28,0.464424863173309,0.15,0.503689042260266,0.13,0.507107176106135,0.25,0.470749609756731,0.09,0.519254349786521,0.15,0.495579227853192,0.19,0.479749221038714,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_180000.WAV
38,1,2020,3,1,18,30,20200301_183000.WAV,0.41,0.445353111188872,0.5,0.429381493361629,0.37,0.449590002598756,0.47,0.431711010165303,0.46,0.43936957873334,0.38,0.450503139029634,0.41,0.44085788261923,0.33,0.461606519276627,0.4,0.442650503464102,0.46,0.431419130810376,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_183000.WAV
39,1,2020,3,1,19,0,20200301_190000.WAV,0.12,0.506421698664681,0.08,0.534215651261719,0.16,0.493572259269212,0.18,0.488590324563228,0.17,0.496921738617064,0.12,0.509513662153012,0.14,0.501310066499258,0.13,0.505395219463151,0.13,0.502328248581244,0.13,0.496250029246659,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_190000.WAV
40,1,2020,3,1,19,30,20200301_193000.WAV,0.13,0.501310066499258,0.11,0.515057172281957,0.14,0.49927988949072,0.11,0.51089392092363,0.12,0.512624503659877,0.17,0.493572259269212,0.13,0.503689042260266,0.11,0.512971323025924,0.16,0.490908938564571,0.15,0.4902453569411,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_193000.WAV
41,1,2020,3,1,20,0,20200301_200000.WAV,0.11,0.512277918778035,0.06,0.543692655783192,0.12,0.508824931766272,0.09,0.523485729899946,0.11,0.519254349786521,0.05,0.547752597041381,0.09,0.522424663173428,0.09,0.521365747150423,0.09,0.517851504027115,0.14,0.493906188718226,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_200000.WAV
42,1,2020,3,1,20,30,20200301_203000.WAV,0.33,0.456638293314721,0.24,0.473944210073661,0.29,0.462856998889113,0.38,0.446559560757158,0.33,0.461918822101083,0.2,0.485297002749136,0.17,0.488920883452653,0.34,0.46098254692778,0.3,0.45911568601544,0.3,0.458185092590961,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_203000.WAV
43,1,2020,3,1,21,0,20200301_210000.WAV,0.28,0.46505349493967,0.43,0.44085788261923,0.48,0.429381493361629,0.26,0.469477807037966,0.32,0.462856998889113,0.36,0.453867201908974,0.3,0.46098254692778,0.32,0.464110866017148,0.37,0.44867871702766,0.31,0.45540461449504,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_210000.WAV
44,1,2020,3,1,21,30,20200301_213000.WAV,0.37,0.451112926761722,0.26,0.470749609756731,0.33,0.45602103671943,0.34,0.453560342776368,0.22,0.481374305397041,0.22,0.479424863100495,0.17,0.489251665983795,0.21,0.483985898003188,0.27,0.465998038381655,0.27,0.462231336216,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_213000.WAV
45,1,2020,3,1,22,0,20200301_220000.WAV,0.42,0.443549545476876,0.4,0.44595592799551,0.48,0.429381493361629,0.29,0.463797081154131,0.26,0.472344209172335,0.32,0.460359418027792,0.3,0.46098254692778,0.3,0.466313312316273,0.34,0.452334979515068,0.3,0.456329560650162,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_220000.WAV
46,1,2020,3,1,22,30,20200301_223000.WAV,0.29,0.463797081154131,0.22,0.478129622846021,0.27,0.46726041450097,0.34,0.452947246772288,0.26,0.472983560331344,0.14,0.504029816283112,0.14,0.50097113129635,0.17,0.490908938564571,0.23,0.473944210073661,0.24,0.468209440290515,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_223000.WAV
47,1,2020,3,1,23,0,20200301_230000.WAV,0.25,0.472024857754765,0.14,0.503348498634375,0.25,0.471068098397163,0.32,0.457565745124034,0.21,0.483004894504634,0.15,0.498942326888328,0.12,0.509513662153012,0.22,0.48202587942737,0.15,0.493906188718226,0.19,0.478453104481213,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_230000.WAV
48,1,2020,3,1,23,30,20200301_233000.WAV,0.16,0.493238555589544,0.11,0.512971323025924,0.14,0.50097113129635,0.15,0.496250029246659,0.21,0.48464100700807,0.13,0.504712056143278,0.12,0.508137132364471,0.19,0.487929877104819,0.21,0.477483315544538,0.17,0.483331674535852,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200301_233000.WAV
49,1,2020,3,2,0,0,20200302_000000.WAV,0.29,0.462544061764328,0.16,0.495914515129556,0.27,0.466944500231572,0.24,0.473303560365235,0.21,0.483004894504634,0.17,0.492238797640704,0.16,0.491905995513025,0.2,0.485297002749136,0.25,0.469795435232185,0.22,0.471386802513108,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_000000.WAV
50,1,2020,3,2,0,30,20200302_003000.WAV,0.21,0.478129622846021,0.11,0.512277918778035,0.2,0.481048848741016,0.24,0.472663776649136,0.17,0.494909333209312,0.17,0.49424034408933,0.11,0.512277918778035,0.15,0.49658577035797,0.2,0.481374305397041,0.12,0.499955699990388,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_003000.WAV
51,1,2020,3,2,1,0,20200302_010000.WAV,0.19,0.484313341738559,0.14,0.503689042260266,0.22,0.478129622846021,0.21,0.480073798423357,0.22,0.482678335409046,0.14,0.503348498634375,0.11,0.511239569452927,0.22,0.482351997099716,0.23,0.474264860041241,0.17,0.483331674535852,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_010000.WAV
52,1,2020,3,2,1,30,20200302_013000.WAV,0.21,0.479749221038714,0.17,0.491241066127034,0.27,0.466628799551475,0.26,0.468209440290515,0.29,0.467576542504175,0.2,0.485625333520755,0.18,0.486611659242483,0.26,0.474906810936492,0.21,0.476837881882981,0.25,0.466628799551475,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_013000.WAV
53,1,2020,3,2,2,0,20200302_020000.WAV,0.36,0.452641009620371,0.23,0.476837881882981,0.31,0.45911568601544,0.42,0.440559819073563,0.3,0.465682977603408,0.24,0.476837881882981,0.22,0.477160489582615,0.17,0.493238555589544,0.4,0.442650503464102,0.26,0.464424863173309,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_020000.WAV
54,1,2020,3,2,2,30,20200302_023000.WAV,0.49,0.433173371705815,0.32,0.458185092590961,0.38,0.448375365824165,0.36,0.44989417557248,0.39,0.451112926761722,0.35,0.455096715919419,0.29,0.463170147733499,0.4,0.450807929791614,0.39,0.445353111188872,0.37,0.445654417666785,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_023000.WAV
55,1,2020,3,2,3,0,20200302_030000.WAV,0.3,0.462231336216,0.22,0.478776804969962,0.2,0.481374305397041,0.28,0.464424863173309,0.23,0.479100724460333,0.2,0.484968893961601,0.21,0.478776804969962,0.17,0.493572259269212,0.36,0.448982273465339,0.38,0.445052008423949,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_030000.WAV
56,1,2020,3,2,3,30,20200302_033000.WAV,0.39,0.448375365824165,0.25,0.471705722250349,0.3,0.46098254692778,0.34,0.453867201908974,0.26,0.473303560365235,0.25,0.473623776897183,0.2,0.481374305397041,0.28,0.471068098397163,0.27,0.465368129837419,0.45,0.432295361427257,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_033000.WAV
57,1,2020,3,2,4,0,20200302_040000.WAV,0.35,0.453253691110895,0.31,0.46098254692778,0.38,0.448072219716097,0.37,0.44867871702766,0.31,0.464110866017148,0.21,0.483331674535852,0.24,0.473623776897183,0.26,0.474264860041241,0.25,0.468526210363149,0.42,0.437294390491721,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_040000.WAV
58,1,2020,3,2,4,30,20200302_043000.WAV,0.45,0.43936957873334,0.28,0.465682977603408,0.46,0.434053165260619,0.43,0.43966683701434,0.4,0.448375365824165,0.27,0.469477807037966,0.28,0.466313312316273,0.33,0.461606519276627,0.47,0.431711010165303,0.38,0.443549545476876,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_043000.WAV
59,1,2020,3,2,5,0,20200302_050000.WAV,0.54,0.425047476358622,0.29,0.464110866017148,0.36,0.451112926761722,0.39,0.44595592799551,0.35,0.458495080627447,0.22,0.480398595402893,0.27,0.468209440290515,0.34,0.460359418027792,0.34,0.452641009620371,0.5,0.425047476358622,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_050000.WAV
60,1,2020,3,2,5,30,20200302_053000.WAV,0.6,0.412306139313491,0.53,0.423612547244972,0.55,0.416510238661493,0.57,0.412027379571113,0.57,0.417638553665913,0.5,0.430544676247931,0.54,0.41848679534408,0.47,0.44085788261923,0.57,0.409804075829295,0.56,0.41342306552615,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_053000.WAV
61,1,2020,3,2,6,0,20200302_060000.WAV,0.54,0.425335044930233,0.55,0.417921109683787,0.48,0.430544676247931,0.51,0.425335044930233,0.43,0.443849631740943,0.46,0.436998736219292,0.38,0.446559560757158,0.45,0.443549545476876,0.46,0.433466437903569,0.49,0.427353479886591,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_060000.WAV
62,1,2020,3,2,6,30,20200302_063000.WAV,0.63,0.40511930847268,0.55,0.419336759837198,0.62,0.395107346607578,0.61,0.402116564891287,0.53,0.425910765874119,0.54,0.423612547244972,0.61,0.400759048853346,0.55,0.427931932924369,0.61,0.399676336436091,0.58,0.409527007729378,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_063000.WAV
63,1,2020,3,2,7,0,20200302_070000.WAV,0.65,0.399676336436091,0.53,0.424760102211816,0.62,0.395374658994116,0.64,0.395107346607578,0.5,0.432003086993063,0.46,0.436998736219292,0.57,0.412585087652544,0.48,0.438479009202959,0.55,0.4145430174618,0.51,0.424185936666908,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_070000.WAV
64,1,2020,3,2,7,30,20200302_073000.WAV,0.51,0.430253585450125,0.51,0.428511168939079,0.56,0.4145430174618,0.55,0.41594722479344,0.5,0.432295361427257,0.51,0.428511168939079,0.43,0.437886299252239,0.36,0.456638293314721,0.48,0.429962691458498,0.48,0.42880108089392,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_073000.WAV
65,1,2020,3,2,8,0,20200302_080000.WAV,0.62,0.408144474579785,0.57,0.412306139313491,0.59,0.403478679327689,0.61,0.401030184934958,0.5,0.431419130810376,0.49,0.432295361427257,0.56,0.414823479174981,0.43,0.446559560757158,0.57,0.41147042536643,0.61,0.402933280749601,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_080000.WAV
66,1,2020,3,2,8,30,20200302_083000.WAV,0.53,0.426487266096855,0.45,0.438775664963483,0.58,0.407317196018302,0.6,0.40539339451565,0.4,0.448375365824165,0.34,0.457565745124034,0.4,0.443549545476876,0.41,0.449590002598756,0.49,0.42880108089392,0.55,0.416510238661493,http://colecciones.humboldt.org.co/rec/sonidos/publicaciones/MAP/JDT-Yataros/YAT1Audible/20200302_083000.WAV
